PER,N_ENT,FOL,ENT,CON,V_SEL,N_HOG,H_MUD,N_REN,NOM,C_RES,PAR,SEX,EDA,F_NAC,ALF,I_NIV,I_ANIO,A_ESC,E_CON,C_ACT,OCU,A_ECO,POS,I_PER,ING,R_DEF_MOD,ELEGIDO,FACTOR,FAC_MOD,UPM_DIS,EDIS
","1
","02
","3
","1
","
","
","
","
","
","
","
","00
","
",7046,0,"00571
","13
"
"1215
","5
","13B134
","31
","40281
","2
","1
","0
","04
","-
","1
","3
","2
","05
","-
","1
","01
","3
","1
","
","
","
","
","
","
","
","00
","
",7046,0,"00571
","13
"
"1215
","5
","13B134
","31
","40281
","2
","1
","0
","03
","-
","1
","3
","1
","07
","-
","1
","01
","3
","1
","
","
","
","
","
","
","
","00
","
",7046,0,"00571
","13
"
"1215
","5
","13B134
","31
","40281
","2
","1
","0
","01
","-
","1
","1
","1
","41
","-
","1
","07
","5
","2
","5
","01
","1
","5
","2
","1
","999999
","00
","
",7046,0,"00571
","13
"
"1215
","3
","12B146
","31
","40396
","1
","1
","0
","01
","-
","1
","1
","1
","55
","-
","1
","07
","5
","2
","3
","01
","5
","5
","2
","3
","999999
","00
","1
",9601,23821,"00572
","12
"
"1215
","3
","12B146
","31
","40396
","3
","1
","0
","01
","-
","1
","1
","1
","58
","-
","2
","07
","5
","2
","5
","01
","3
","3
","3
","2
","999999
","00
","1
",9601,23821,"00572
","12
"
"1215
","3
","12B146
","31
","40396
","3
","1
","0
","02
","-
","1
","2
","2
","52
","-
","1
","06
","2
","2
","5
","07
","
","
","
","
","
","00
","
",9601,0,"00572
","12
"
"1215
","3
","12B146
","31
","40396
","2
","1
","0
","03
","-
","1
","8
","2
","24
","-
","1
","07
","1
","1
","6
","06
","
","
","
","
","
","00
","
",9601,0,"00572
","12
"
"1215
","3
","12B146
","31
","40396
","1
","1
","0
","03
","-
","1
","3
","1
","16
","-
","1
","04
","2
","1
","6
","06
","
","
","
","
","
","00
","
",9601,0,"00572
","12
"
"1215
","3
","12B146
","31
","40396
","2
","1
","0
","01
","-
","1
","1
","2
","25
","-
","1
","07
","3
","1
","6
","06
","
","
","
","
","
","00
","1
",9601,23821,"00572
","12
"
"1215
","3
","12B146
","31
","40396
","1
","1
","0
","04
","-
","1
","3
","2
","18
","-
","1
","07
","1
","1
","6
","06
","
","
","
","
","
","00
","
",9601,0,"00572
","12
"
"1215
","3
","12B146
","31
","40396
","1
","1
","0
","02
","-
","1
","3
","2
","17
","-
","1
","04
","3
","1
","6
","06
","
","
","
","
","
","00
","
",9601,0,"00572
","12
"
"1215
","3
","12B146
","31
","40396
","2
","1
","0
","02
","-
","1
","8
","1
","24
","-
","1
","07
","2
","1
","6
","01
","4
","4
","2
","2
","999999
","00
","
",9601,0,"00572
","12
"
"1215
","7
","12B132
","31
","40403
","4
","1
","0
","02
","-
","1
","3
","1
","15
","-
","1
","03
","1
","1
","6
","06
","
","
","
","
","
","00
","
",7231,0,"00573
","12
"
"1215
","7
","12B132
","31
","40403
","3
","1
","0
","01
","-
","1
","1
","1
","51
","-
","1
","06
","2
","2
","5
","01
","3
","4
","3
","2
","999999
","00
","
",7231,0,"00573
","12
"
"1215
","7
","12B132
","31
","40403
","3
","1
","0
","03
","-
","1
","3
","2
","25
","-
","1
","05
","3
","2
","6
","01
","5
","5
","3
","2
","001600
","00
","
",7231,0,"00573
","12
"
"1215
","7
","12B132
","31
","40403
","3
","1
","0
","04
","-
","1
","3
","2
","16
","-
","1
","03
","3
","1
","6
","06
","
","
","
","
","
","00
","
",7231,0,"00573
","12
"
"1215
","7
","12B132
","31
","40403
","3
","1
","0
","02
","-
","1
","2
","2
","54
","-
","1
","06
","2
","2
","5
","01
","5
","5
","3
","2
","000800
","00
","1
",7231,17940,"00573
","12
"
"1215
","7
","12B132
","31
","40403
","2
","1
","0
","04
","-
","1
","3
","1
","19
","-
","1
","04
","2
","1
","6
","06
","
","
","
","
","
","00
","
",7231,0,"00573
","12
"
"1215
","7
","12B132
","31
","40403
","2
","1
","0
","03
","-
","1
","3
","1
","23
","-
","1
","07
","4
","1
","6
","06
","
","
","
","
","
","00
","
",7231,0,"00573
","12
"
"1215
","7
","12B132
","31
","40403
","2
","1
","0
","01
","-
","1
","1
","1
","48
","-
","1
","03
","3
","2
","5
","01
","5
","5
","3
","1
","001300
","00
","1
",7231,17940,"00573
","12
"
"1215
","7
","12B132
","31
","40403
","4
","1
","0
","01
","-
","1
","1
","2
","52
","-
","1
","06
","3
","2
","2
","01
","5
","5
","3
","1
","001000
","00
","1
",7231,17940,"00573
","12
"
"1215
","7
","12B132
","31
","40403
","2
","1
","0
","05
","-
","1
","3
","2
","14
","-
","1
","03
","1
","1
","6
","06
","
","
","
","
","
","00
","
",7231,0,"00573
","12
"
"1215
","7
","12B132
","31
","40403
","2
","1
","0
","02
","-
","1
","2
","2
","47
","-
","1
","07
","3
","2
","5
","01
","3
","4
","3
","1
","000800
","00
","
",7231,0,"00573
","12
"
"1215
","2
","13B147
","32
","40143
","3
","1
","0
","01
","-
","1
","1
","1
","30
","-
","1
","07
","5
","2
","5
","01
","4
","4
","2
","1
","001000
","00
","
",8205,0,"00574
","13
"
"1215
","2
","13B147
","32
","40143
","3
","1
","0
","02
","-
","1
","2
","2
","28
","-
","1
","04
","3
","2
","5
","01
","5
","5
","2
","1
","001000
","00
","1
",8205,19866,"00574
","13
"
"1215
","2
","13B147
","32
","40143
","3
","1
","0
","03
","-
","1
","3
","2
","11
","-
","1
","02
","5
","1
","
","
","
","
","
","
","
","00
","
",8205,0,"00574
","13
"
"1215
","2
","13B147
","32
","40143
","3
","1
","0
","04
","-
","1
","3
","1
","06
","-
","2
","01
","3
","1
","
","
","
","
","
","
","
","00
","
",8205,0,"00574
","13
"
"1215
","2
","13B147
","32
","40143
","4
","1
","0
","01
","-
","1
","1
","2
","35
","-
","1
","07
","5
","2
","6
","01
","1
","7
","3
","2
","006000
","00
","1
",8205,19866,"00574
","13
"
"1215
","2
","13B147
","32
","40143
","2
","1
","0
","02
","-
","1
","2
","2
","30
","-
","1
","04
","3
","2
","5
","07
","
","
","
","
","
","00
","1
",8205,19866,"00574
","13
"
"1215
","2
","13B147
","32
","40143
","4
","1
","0
","03
","-
","1
","3
","1
","09
","-
","1
","02
","3
","1
","
","
","
","
","
","
","
","00
","
",8205,0,"00574
","13
"
"1215
","2
","13B147
","32
","40143
","2
","1
","0
","03
","-
","1
","3
","1
","07
","-
","1
","02
","1
","1
","
","
","
","
","
","
","
","00
","
",8205,0,"00574
","13
"
"1215
","2
","13B147
","32
","40143
","1
","1
","0
","04
","-
","1
","3
","2
","09
","-
","1
","02
","4
","1
","
","
","
","
","
","
","
","00
","
",8205,0,"00574
","13
"
"1215
","2
","13B147
","32
","40143
","1
","1
","0
","02
","-
","1
","2
","2
","36
","-
","1
","03
","3
","2
","5
","07
","
","
","
","
","
","00
","1
",8205,19866,"00574
","13
"
"1215
","2
","13B147
","32
","40143
","1
","1
","0
","01
","-
","1
","1
","1
","41
","-
","1
","03
","3
","2
","5
","01
","4
","4
","2
","1
","001400
","00
","
",8205,0,"00574
","13
"
"1215
","2
","13B147
","32
","40143
","1
","1
","0
","03
","-
","1
","3
","2
","08
","-
","1
","02
","3
","1
","
","
","
","
","
","
","
","00
","
",8205,0,"00574
","13
"
"1215
","2
","13B147
","32
","40143
","4
","1
","0
","02
","-
","1
","3
","2
","14
","-
","1
","03
","3
","1
","6
","06
","
","
","
","
","
","00
","
",8205,0,"00574
","13
"
"1215
","2
","13B147
","32
","40143
","2
","1
","0
","01
","-
","1
","1
","1
","34
","-
","1
","03
","3
","2
","5
","01
","7
","2
","3
","2
","999999
","00
","
",8205,0,"00574
","13
"
"1215
","2
","11B147
","32
","40146
","4
","1
","0
","03
","-
","1
","3
","1
","18
","-
","1
","02
","6
","2
","6
","01
","5
","5
","3
","1
","001100
","00
","1
",5466,14050,"00575
","11
"
"1215
","2
","11B147
","32
","40146
","4
","1
","0
","02
","-
","1
","2
","2
","51
","-
","1
","01
","6
","2
","5
","01
","5
","5
","3
","1
","999999
","00
","
",5466,0,"00575
","11
"
"1215
","2
","11B147
","32
","40146
","4
","1
","0
","05
","-
","1
","5
","1
","05
","-
","2
","01
","3
","1
","
","
","
","
","
","
","
","00
","
",5466,0,"00575
","11
"
"1215
","2
","11B147
","32
","40146
","4
","1
","0
","01
","-
","1
","1
","1
","56
","-
","1
","02
","5
","2
","5
","01
","5
","5
","3
","1
","999999
","00
","
",5466,0,"00575
","11
"
"1215
","2
","11B147
","32
","40146
","4
","1
","0
","04
","-
","1
","3
","2
","22
","-
","1
","03
","3
","1
","6
","01
","5
","5
","3
","1
","000900
","00
","
",5466,0,"00575
","11
"
"1215
","2
","11B147
","32
","40146
","4
","1
","0
","06
","-
","1
","5
","2
","03
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",5466,0,"00575
","11
"
"1215
","2
","11B147
","32
","40146
","2
","1
","0
","02
","-
","1
","2
","2
","48
","-
","1
","04
","3
","2
","5
","07
","
","
","
","
","
","00
","1
",5466,14050,"00575
","11
"
"1215
","2
","11B147
","32
","40146
","2
","1
","0
","01
","-
","1
","1
","1
","49
","-
","1
","04
","3
","1
","5
","01
","6
","1
","2
","4
","100000
","00
","
",5466,0,"00575
","11
"
"1215
","2
","11B147
","32
","40146
","1
","1
","0
","03
","-
","1
","7
","2
","33
","-
","1
","07
","5
","2
","6
","01
","1
","5
","3
","1
","000800
","00
","1
",5466,14050,"00575
","11
"
"1215
","2
","11B147
","32
","40146
","1
","1
","0
","02
","-
","1
","7
","2
","58
","-
","1
","02
","6
","2
","4
","07
","
","
","
","
","
","00
","
",5466,0,"00575
","11
"
"1215
","2
","11B147
","32
","40146
","1
","1
","0
","01
","-
","1
","1
","2
","80
","-
","1
","07
","5
","2
","6
","08
","
","
","
","
","
","00
","
",5466,0,"00575
","11
"
"1215
","2
","11B147
","32
","40146
","3
","1
","0
","07
","-
","3
","5
","1
","04
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",5466,0,"00575
","11
"
"1215
","2
","11B147
","32
","40146
","1
","1
","0
","04
","-
","1
","7
","1
","28
","-
","1
","07
","4
","1
","6
","06
","
","
","
","
","
","00
","
",5466,0,"00575
","11
"
"1215
","2
","11B147
","32
","40146
","1
","1
","0
","05
","-
","1
","7
","1
","26
","-
","1
","07
","5
","2
","6
","04
","
","
","
","
","
","00
","
",5466,0,"00575
","11
"
"1215
","2
","11B147
","32
","40146
","3
","1
","0
","08
","-
","3
","5
","1
","02
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",5466,0,"00575
","11
"
"1215
","2
","11B147
","32
","40146
","3
","1
","0
","06
","-
","1
","5
","2
","09
","-
","1
","01
","3
","1
","
","
","
","
","
","
","
","00
","
",5466,0,"00575
","11
"
"1215
","2
","11B147
","32
","40146
","3
","1
","0
","05
","-
","1
","5
","1
","14
","-
","1
","03
","2
","2
","6
","07
","
","
","
","
","
","00
","
",5466,0,"00575
","11
"
"1215
","2
","11B147
","32
","40146
","3
","1
","0
","02
","-
","1
","2
","1
","60
","-
","1
","02
","6
","2
","5
","01
","5
","5
","3
","2
","001500
","00
","
",5466,0,"00575
","11
"
"1215
","2
","11B147
","32
","40146
","3
","1
","0
","04
","-
","1
","5
","2
","26
","-
","1
","03
","3
","2
","5
","07
","
","
","
","
","
","00
","1
",5466,14050,"00575
","11
"
"1215
","2
","11B147
","32
","40146
","3
","1
","0
","01
","-
","1
","1
","2
","59
","-
","1
","03
","3
","2
","5
","01
","5
","5
","3
","2
","001400
","00
","
",5466,0,"00575
","11
"
"1215
","2
","11B147
","32
","40146
","3
","1
","0
","03
","-
","1
","3
","1
","34
","-
","1
","03
","3
","2
","5
","01
","5
","5
","3
","2
","999999
","00
","
",5466,0,"00575
","11
"
"1215
","6
","13B133
","32
","40152
","1
","1
","0
","03
","-
","1
","3
","2
","30
","-
","1
","04
","1
","2
","6
","08
","
","
","
","
","
","00
","
",6777,0,"00576
","13
"
"1215
","6
","13B133
","32
","40152
","3
","1
","0
","01
","-
","1
","1
","1
","64
","-
","1
","07
","5
","2
","3
","08
","
","
","
","
","
","00
","1
",6777,16409,"00576
","13
"
"1215
","6
","13B133
","32
","40152
","1
","1
","0
","04
","-
","1
","3
","1
","22
","-
","1
","07
","1
","2
","6
","01
","5
","5
","3
","1
","999999
","00
","
",6777,0,"00576
","13
"
"1215
","6
","13B133
","32
","40152
","1
","1
","0
","01
","-
","1
","1
","2
","55
","-
","1
","02
","6
","2
","5
","01
","5
","5
","3
","1
","000400
","00
","1
",6777,16409,"00576
","13
"
"1215
","4
","13B133
","32
","40152
","1
","1
","0
","02
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6777,0,"00576
","13
"
"1215
","6
","13B133
","32
","40152
","2
","1
","0
","03
","-
","1
","3
","2
","16
","-
","1
","02
","1
","1
","6
","06
","
","
","
","
","
","00
","
",6777,0,"00576
","13
"
"1215
","6
","13B133
","32
","40152
","4
","1
","1
","04
","-
","1
","3
","2
","03
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6777,0,"00576
","13
"
"1215
","6
","13B133
","32
","40152
","4
","1
","1
","03
","-
","1
","3
","2
","33
","-
","1
","06
","3
","2
","5
","07
","
","
","
","
","
","00
","
",6777,0,"00576
","13
"
"1215
","6
","13B133
","32
","40152
","4
","1
","1
","01
","-
","1
","1
","1
","68
","-
","1
","07
","5
","2
","5
","08
","
","
","
","
","
","00
","
",6777,0,"00576
","13
"
"1215
","6
","13B133
","32
","40152
","2
","1
","0
","01
","-
","1
","1
","1
","42
","-
","1
","04
","3
","2
","5
","01
","5
","5
","2
","1
","000900
","00
","1
",6777,16409,"00576
","13
"
"1215
","6
","13B133
","32
","40152
","2
","1
","0
","02
","-
","1
","2
","2
","43
","-
","1
","03
","2
","2
","5
","07
","
","
","
","
","
","00
","
",6777,0,"00576
","13
"
"1215
","6
","13B133
","32
","40152
","4
","1
","1
","02
","-
","1
","2
","2
","60
","-
","1
","03
","3
","2
","5
","07
","
","
","
","
","
","00
","1
",6777,16409,"00576
","13
"
"1215
","2
","11B133
","32
","40155
","2
","1
","0
","06
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",7268,0,"00577
","11
"
"1215
","6
","11B133
","32
","40155
","3
","1
","0
","02
","-
","1
","2
","2
","43
","-
","1
","02
","5
","2
","5
","07
","
","
","
","
","
","00
","
",7268,0,"00577
","11
"
"1215
","6
","11B133
","32
","40155
","3
","1
","0
","04
","-
","1
","3
","1
","12
","-
","1
","02
","5
","1
","6
","06
","
","
","
","
","
","00
","
",7268,0,"00577
","11
"
"1215
","6
","11B133
","32
","40155
","3
","1
","0
","05
","-
","1
","4
","2
","73
","-
","1
","02
","2
","2
","4
","07
","
","
","
","
","
","00
","
",7268,0,"00577
","11
"
"1215
","6
","11B133
","32
","40155
","3
","1
","0
","06
","-
","1
","3
","1
","21
","-
","1
","03
","3
","2
","5
","01
","7
","2
","3
","1
","999999
","00
","1
",7268,18683,"00577
","11
"
"1215
","6
","11B133
","32
","40155
","3
","1
","0
","01
","-
","1
","1
","1
","53
","-
","1
","02
","3
","2
","5
","01
","4
","4
","3
","1
","999999
","00
","
",7268,0,"00577
","11
"
"1215
","6
","11B133
","32
","40155
","3
","1
","0
","08
","-
","1
","5
","2
","19
","-
","1
","03
","3
","2
","5
","07
","
","
","
","
","
","00
","
",7268,0,"00577
","11
"
"1215
","6
","11B133
","32
","40155
","1
","1
","0
","04
","-
","1
","3
","1
","21
","-
","1
","02
","6
","1
","6
","01
","5
","3
","3
","1
","999999
","00
","
",7268,0,"00577
","11
"
"1215
","5
","11B133
","32
","40155
","1
","1
","0
","03
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",7268,0,"00577
","11
"
"1215
","6
","11B133
","32
","40155
","1
","1
","0
","05
","-
","1
","3
","2
","11
","-
","1
","02
","4
","1
","
","
","
","
","
","
","
","00
","
",7268,0,"00577
","11
"
"1215
","6
","11B133
","32
","40155
","1
","1
","0
","01
","-
","1
","1
","1
","44
","-
","1
","02
","3
","2
","5
","01
","5
","3
","3
","1
","999999
","00
","
",7268,0,"00577
","11
"
"1215
","6
","11B133
","32
","40155
","1
","1
","0
","02
","-
","1
","2
","2
","42
","-
","1
","02
","6
","2
","5
","07
","
","
","
","
","
","00
","1
",7268,18683,"00577
","11
"
"1215
","6
","11B133
","32
","40155
","1
","1
","0
","07
","-
","1
","5
","2
","03
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",7268,0,"00577
","11
"
"1215
","6
","11B133
","32
","40155
","1
","1
","0
","06
","-
","1
","5
","2
","19
","-
","1
","02
","6
","2
","5
","07
","
","
","
","
","
","00
","
",7268,0,"00577
","11
"
"1215
","6
","11B133
","32
","40155
","1
","1
","0
","08
","-
","1
","3
","1
","19
","-
","1
","03
","3
","2
","5
","01
","5
","3
","3
","1
","999999
","00
","
",7268,0,"00577
","11
"
"1215
","6
","11B133
","32
","40155
","1
","1
","0
","09
","-
","1
","5
","2
","19
","-
","1
","03
","2
","2
","5
","07
","
","
","
","
","
","00
","
",7268,0,"00577
","11
"
"1215
","5
","11B133
","32
","40155
","3
","1
","0
","03
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",7268,0,"00577
","11
"
"1215
","6
","11B133
","32
","40155
","3
","1
","0
","07
","-
","1
","5
","2
","04
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",7268,0,"00577
","11
"
"1215
","6
","11B133
","32
","40155
","4
","1
","0
","01
","-
","1
","1
","1
","43
","-
","1
","03
","3
","2
","5
","01
","5
","3
","3
","1
","001200
","00
","
",7268,0,"00577
","11
"
"1215
","6
","11B133
","32
","40155
","4
","1
","0
","03
","-
","1
","3
","2
","08
","-
","1
","01
","3
","1
","
","
","
","
","
","
","
","00
","
",7268,0,"00577
","11
"
"1215
","6
","11B133
","32
","40155
","4
","1
","0
","02
","-
","1
","2
","2
","40
","-
","1
","02
","6
","2
","5
","07
","
","
","
","
","
","00
","1
",7268,18683,"00577
","11
"
"1215
","6
","11B133
","32
","40155
","4
","1
","0
","04
","-
","1
","3
","1
","19
","-
","1
","04
","2
","2
","6
","01
","5
","3
","3
","1
","001000
","00
","
",7268,0,"00577
","11
"
"1215
","6
","11B133
","32
","40155
","4
","1
","0
","05
","-
","1
","3
","2
","18
","-
","1
","04
","2
","2
","1
","07
","
","
","
","
","
","00
","
",7268,0,"00577
","11
"
"1215
","6
","11B133
","32
","40155
","4
","1
","0
","06
","-
","1
","5
","1
","15
","-
","1
","03
","2
","2
","1
","01
","5
","3
","3
","1
","000800
","00
","
",7268,0,"00577
","11
"
"1215
","6
","11B133
","32
","40155
","4
","1
","0
","07
","-
","1
","5
","2
","00
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",7268,0,"00577
","11
"
"1215
","6
","11B133
","32
","40155
","2
","1
","0
","02
","-
","1
","2
","2
","74
","-
","1
","00
","
","2
","5
","01
","4
","4
","2
","1
","999999
","00
","1
",7268,18683,"00577
","11
"
"1215
","6
","11B133
","32
","40155
","2
","1
","0
","01
","-
","1
","1
","1
","79
","-
","1
","00
","
","2
","5
","08
","
","
","
","
","
","00
","
",7268,0,"00577
","11
"
"1215
","2
","11B133
","32
","40155
","2
","1
","0
","03
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",7268,0,"00577
","11
"
"1215
","2
","11B133
","32
","40155
","2
","1
","0
","04
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",7268,0,"00577
","11
"
"1215
","2
","11B133
","32
","40155
","2
","1
","0
","05
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",7268,0,"00577
","11
"
"1215
","4
","12B145
","32
","40271
","4
","1
","0
","01
","-
","1
","1
","1
","57
","-
","1
","04
","3
","2
","5
","08
","
","
","
","
","
","00
","1
",6887,17087,"00578
","12
"
"1215
","4
","12B145
","32
","40271
","3
","1
","0
","03
","-
","1
","3
","1
","12
","-
","1
","02
","6
","1
","6
","06
","
","
","
","
","
","00
","
",6887,0,"00578
","12
"
"1215
","4
","12B145
","32
","40271
","4
","1
","0
","02
","-
","1
","2
","2
","60
","-
","1
","04
","3
","2
","5
","07
","
","
","
","
","
","00
","
",6887,0,"00578
","12
"
"1215
","4
","12B145
","32
","40271
","2
","1
","2
","01
","-
","1
","1
","2
","18
","-
","1
","04
","3
","1
","6
","06
","
","
","
","
","
","00
","1
",6887,17087,"00578
","12
"
"1215
","4
","12B145
","32
","40271
","1
","1
","0
","03
","-
","1
","3
","1
","14
","-
","1
","03
","1
","1
","6
","06
","
","
","
","
","
","00
","
",6887,0,"00578
","12
"
"1215
","4
","12B145
","32
","40271
","1
","1
","0
","01
","-
","1
","1
","1
","52
","-
","1
","03
","3
","2
","5
","01
","5
","5
","3
","1
","001500
","00
","1
",6887,17087,"00578
","12
"
"1215
","4
","12B145
","32
","40271
","1
","1
","0
","02
","-
","1
","2
","2
","50
","-
","1
","07
","2
","2
","5
","01
","4
","4
","2
","3
","001500
","00
","
",6887,0,"00578
","12
"
"1215
","4
","12B145
","32
","40271
","3
","1
","0
","02
","-
","1
","2
","2
","43
","-
","1
","04
","2
","2
","5
","07
","
","
","
","
","
","00
","
",6887,0,"00578
","12
"
"1215
","4
","12B145
","32
","40271
","3
","1
","0
","05
","-
","1
","3
","1
","22
","-
","1
","04
","3
","2
","6
","01
","5
","5
","2
","1
","999999
","00
","
",6887,0,"00578
","12
"
"1215
","4
","12B145
","32
","40271
","3
","1
","0
","01
","-
","1
","1
","1
","43
","-
","1
","03
","2
","2
","5
","01
","4
","4
","3
","1
","001300
","00
","1
",6887,17087,"00578
","12
"
"1215
","4
","12B145
","32
","40271
","3
","1
","0
","04
","-
","1
","3
","2
","11
","-
","1
","02
","4
","1
","
","
","
","
","
","
","
","00
","
",6887,0,"00578
","12
"
"1215
","1
","11B148
","32
","40274
","2
","1
","0
","01
","-
","1
","1
","1
","57
","-
","1
","02
","4
","2
","5
","01
","6
","1
","3
","1
","001200
","00
","
",5987,0,"00579
","11
"
"1215
","1
","11B148
","32
","40274
","2
","1
","0
","04
","-
","1
","3
","2
","17
","-
","1
","04
","1
","1
","6
","06
","
","
","
","
","
","00
","
",5987,0,"00579
","11
"
"1215
","1
","11B148
