UPM,PRO_VIV,VIV_SEL,ENT,MUN,LOC,CD,PER,R_DEF,H_MUD,S_MUD,TIPO_CUEST,N_ENT,AP1_1,AP1_2,AP2_1,AP2_2,AP2_3,AP2_4,FAC_VIV,DOMINIO,EST,UPM_DIS,EST_DIS
","0350
"
"2402695
","158
","04
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","1
","1
","2
","04
","1
","
","
","1175
","U
","2
","21990
","0350
"
"2402695
","145
","05
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","1
","1
","2
","02
","1
","
","
","1175
","U
","2
","21990
","0350
"
"2402705
","074
","01
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","2
","1
","2
","05
","1
","
","
","1065
","U
","2
","22000
","0350
"
"2402705
","098
","02
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","2
","1
","2
","08
","1
","
","
","1065
","U
","2
","22000
","0350
"
"2402705
","124
","03
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","2
","1
","2
","05
","1
","
","
","1065
","U
","2
","22000
","0350
"
"2402705
","120
","04
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","2
","1
","2
","04
","1
","
","
","1065
","U
","2
","22000
","0350
"
"2402705
","016
","05
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","2
","1
","2
","04
","1
","
","
","1065
","U
","2
","22000
","0350
"
"2402747
","023
","03
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","5
","1
","2
","02
","1
","
","
","1214
","U
","3
","22010
","0360
"
"2402747
","099
","05
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","5
","1
","2
","06
","1
","
","
","1214
","U
","3
","22010
","0360
"
"2402786
","039
","01
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","5
","1
","2
","02
","1
","
","
","1013
","U
","2
","22020
","0350
"
"2402786
","062
","02
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","5
","1
","2
","06
","1
","
","
","1013
","U
","2
","22020
","0350
"
"2402786
","082
","03
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","5
","1
","2
","01
","1
","
","
","1013
","U
","2
","22020
","0350
"
"2402786
","107
","04
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","5
","1
","2
","03
","1
","
","
","1013
","U
","2
","22020
","0350
"
"2402786
","030
","05
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","5
","1
","2
","03
","1
","
","
","1013
","U
","2
","22020
","0350
"
"2402803
","002
","01
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","2
","1
","2
","04
","1
","
","
","1035
","U
","2
","22030
","0350
"
"2402803
","028
","02
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","2
","1
","2
","03
","1
","
","
","1035
","U
","2
","22030
","0350
"
"2402803
","061
","03
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","2
","1
","2
","02
","1
","
","
","1035
","U
","2
","22030
","0350
"
"2402803
","089
","04
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","2
","1
","2
","05
","1
","
","
","1035
","U
","2
","22030
","0350
"
"2402803
","117
","05
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","2
","1
","2
","05
","1
","
","
","1035
","U
","2
","22030
","0350
"
"2402827
","002
","01
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","5
","1
","2
","03
","1
","
","
","951
","U
","3
","22040
","0360
"
"2402827
","028
","02
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","5
","1
","2
","05
","1
","
","
","951
","U
","3
","22040
","0360
"
"2402827
","053
","03
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","5
","1
","2
","11
","1
","
","
","951
","U
","3
","22040
","0360
"
"2402827
","065
","04
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","5
","1
","2
","01
","1
","
","
","951
","U
","3
","22040
","0360
"
"2402827
","090
","05
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","5
","1
","2
","04
","1
","
","
","951
","U
","3
","22040
","0360
"
"2402831
","026
","01
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","1
","1
","2
","03
","1
","
","
","1654
","U
","3
","22050
","0360
"
"2402831
","058
","02
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","1
","1
","2
","05
","1
","
","
","1654
","U
","3
","22050
","0360
"
"2402831
","162
","04
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","1
","1
","2
","04
","1
","
","
","1654
","U
","3
","22050
","0360
"
"2402831
","129
","05
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","1
","1
","2
","02
","1
","
","
","1654
","U
","3
","22050
","0360
"
"2402841
","144
","01
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","2
","1
","2
","01
","1
","
","
","909
","U
","3
","22060
","0360
"
"2402841
","113
","02
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","2
","1
","2
","02
","1
","
","
","909
","U
","3
","22060
","0360
"
"2402841
","011
","03
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","2
","1
","2
","03
","1
","
","
","909
","U
","3
","22060
","0360
"
"2402841
","039
","04
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","2
","1
","2
","03
","1
","
","
","909
","U
","3
","22060
","0360
"
"2402841
","075
","05
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","2
","1
","2
","02
","1
","
","
","909
","U
","3
","22060
","0360
"
"2402875
","008
","01
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","2
","1
","2
","05
","1
","
","
","945
","U
","3
","22070
","0360
"
"2402875
","034
","02
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","2
","1
","2
","04
","1
","
","
","945
","U
","3
","22070
","0360
"
"2402875
","063
","03
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","2
","1
","2
","05
","1
","
","
","945
","U
","3
","22070
","0360
"
"2402875
","090
","04
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","2
","1
","2
","05
","1
","
","
","945
","U
","3
","22070
","0360
"
"2402875
","117
","05
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","2
","1
","2
","06
","1
","
","
","945
","U
","3
","22070
","0360
"
"2402880
","160
","01
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","1
","1
","2
","05
","1
","
","
","1119
","U
","2
","22080
","0350
"
"2402880
","125
","02
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","1
","1
","2
","04
","1
","
","
","1119
","U
","2
","22080
","0350
"
"2402880
","167
","03
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","1
","1
","2
","06
","1
","
","
","1119
","U
","2
","22080
","0350
"
"2402880
","050
","04
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","1
","1
","2
","05
","1
","
","
","1119
","U
","2
","22080
","0350
"
"2402880
","015
","05
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","1
","1
","2
","04
","1
","
","
","1119
","U
","2
","22080
","0350
"
"2402883
","116
","01
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","4
","1
","2
","03
","1
","
","
","1014
","U
","2
","22090
","0350
"
"2402883
","006
","02
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","4
","1
","2
","07
","1
","
","
","1014
","U
","2
","22090
","0350
"
"2402883
","035
","03
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","4
","1
","2
","04
","1
","
","
","1014
","U
","2
","22090
","0350
"
"2402883
","061
","04
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","4
","1
","2
","03
","1
","
","
","1014
","U
","2
","22090
","0350
"
"2402883
","093
","05
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","4
","1
","2
","05
","1
","
","
","1014
","U
","2
","22090
","0350
"
"2402915
","024
","01
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","3
","1
","2
","05
","1
","
","
","970
","U
","3
","22100
","0360
"
"2402915
","082
","02
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","3
","1
","2
","03
","1
","
","
","970
","U
","3
","22100
","0360
"
"2402915
","108
","03
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","3
","1
","2
","07
","1
","
","
","970
","U
","3
","22100
","0360
"
"2402915
","057
","04
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","3
","1
","2
","02
","1
","
","
","970
","U
","3
","22100
","0360
"
"2402915
","080
","05
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","3
","1
","2
","03
","1
","
","
","970
","U
","3
","22100
","0360
"
"2402966
","003
","01
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","2
","1
","2
","03
","1
","
","
","1274
","U
","4
","22110
","0370
"
"2402966
","032
","02
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","2
","1
","2
","04
","1
","
","
","1274
","U
","4
","22110
","0370
"
"2402966
","064
","03
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","2
","1
","2
","05
","1
","
","
","1274
","U
","4
","22110
","0370
"
"2402966
","097
","04
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","2
","1
","2
","03
","1
","
","
","1274
","U
","4
","22110
","0370
"
"2402990
","038
","01
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","5
","1
","2
","04
","1
","
","
","1006
","U
","2
","22120
","0350
"
"2402990
","179
","02
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","5
","1
","2
","04
","1
","
","
","1006
","U
","2
","22120
","0350
"
"2402990
","130
","03
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","5
","1
","2
","03
","1
","
","
","1006
","U
","2
","22120
","0350
"
"2402990
","067
","04
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","5
","1
","1
","05
","1
","
","
","1006
","U
","2
","22120
","0350
"
"2402990
","163
","05
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","5
","1
","1
","03
","1
","
","
","1006
","U
","2
","22120
","0350
"
"2402993
","019
","02
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","1
","1
","2
","02
","1
","
","
","1775
","U
","2
","22130
","0350
"
"2402993
","094
","03
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","1
","1
","1
","03
","1
","
","
","1775
","U
","2
","22130
","0350
"
"2402993
","135
","04
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","1
","1
","2
","02
","1
","
","
","1775
","U
","2
","22130
","0350
"
"2402993
","194
","05
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","1
","1
","1
","04
","1
","
","
","1775
","U
","2
","22130
","0350
"
"2403000
","099
","01
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","5
","1
","1
","02
","1
","
","
","1166
","U
","4
","22140
","0370
"
"2403000
","129
","02
","24
","035
","0001
","39
","0316
","01
","1
","1
","-
","5
","1
","1
","06
","1
","
","
","1166
","U
","4
","22140
","0370
"
"2403000
","002
","03
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","5
","1
","2
","04
","1
","
","
","1166
","U
","4
","22140
","0370
"
"2403000
","069
","05
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","5
","1
","1
","04
","1
","
","
","1166
","U
","4
","22140
","0370
"
"2403008
","172
","01
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","2
","1
","2
","04
","1
","
","
","922
","U
","3
","22150
","0360
"
"2403008
","016
","02
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","2
","1
","2
","04
","1
","
","
","922
","U
","3
","22150
","0360
"
"2403008
","061
","03
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","2
","1
","2
","05
","1
","
","
","922
","U
","3
","22150
","0360
"
"2403008
","102
","04
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","2
","1
","2
","05
","1
","
","
","922
","U
","3
","22150
","0360
"
"2403008
","145
","05
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","2
","1
","2
","03
","1
","
","
","922
","U
","3
","22150
","0360
"
"2403030
","025
","02
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","1
","1
","2
","03
","1
","
","
","1201
","U
","4
","22160
","0370
"
"2403059
","168
","01
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","3
","1
","2
","07
","1
","
","
","1031
","U
","2
","22170
","0350
"
"2403059
","146
","02
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","3
","1
","2
","03
","1
","
","
","1031
","U
","2
","22170
","0350
"
"2403059
","020
","04
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","3
","1
","2
","02
","1
","
","
","1031
","U
","2
","22170
","0350
"
"2403059
","009
","05
","24
","035
","0001
","39
","0316
","01
","1
","1
","-
","3
","1
","2
","03
","1
","
","
","1031
","U
","2
","22170
","0350
"
"2403107
","196
","01
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","4
","1
","2
","04
","2
","02
","03
","1047
","U
","2
","22180
","0350
"
"2403107
","034
","02
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","4
","1
","2
","05
","1
","
","
","1047
","U
","2
","22180
","0350
"
"2403107
","066
","03
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","4
","1
","2
","03
","1
","
","
","1047
","U
","2
","22180
","0350
"
"2403107
","104
","04
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","4
","1
","2
","04
","1
","
","
","1047
","U
","2
","22180
","0350
"
"2403107
","152
","05
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","4
","1
","2
","04
","1
","
","
","1047
","U
","2
","22180
","0350
"
"2403119
","147
","02
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","4
","1
","2
","04
","1
","
","
","1150
","U
","4
","22190
","0370
"
"2403119
","010
","03
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","4
","1
","2
","04
","1
","
","
","1150
","U
","4
","22190
","0370
"
"2403119
","118
","04
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","4
","1
","2
","04
","1
","
","
","1150
","U
","4
","22190
","0370
"
"2403119
","061
","05
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","4
","1
","2
","04
","1
","
","
","1150
","U
","4
","22190
","0370
"
"2403146
","160
","01
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","3
","1
","2
","02
","1
","
","
","1236
","U
","4
","22200
","0370
"
"2403146
","127
","02
","24
","035
","0001
","39
","0316
","01
","1
","1
","-
","3
","1
","2
","02
","1
","
","
","1236
","U
","4
","22200
","0370
"
"2403146
","041
","04
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","3
","1
","2
","06
","1
","
","
","1236
","U
","4
","22200
","0370
"
"2403146
","017
","05
","24
","035
","0001
","39
","0316
","01
","0
","0
","-
","3
","1
","2
","04
","1
","
","
","1236
","U
","4
","22200
","0370
"
"2500025
","041
","01
","25
","001
","0001
","42
","0316
","01
","0
","0
","-
","3
","1
","2
","07
","1
","
","
","381
","U
","2
","22210
","1550
"
"2500025
","009
","02
","25
","001
","0001
","42
","0316
","01
","0
","0
","-
","3
","1
","2
","01
","1
","
","
","381
","U
","2
","22210
","1550
"
"2500025
","059
","03
","25
","001
","0001
","42
","0316
","01
","0
","0
","-
","3
","1
","2
","04
","1
","
","
","381
","U
","2
","22210
","1550
"
"2500025
","081
","04
","25
","001
","0001
","42
","0316
","01
","0
","0
","-
","3
","1
","2
","03
","1
","
","
","381
","U
","2
","22210
","1550
"
"2500025
","101
","05
","25
","001
","0001
","42
","0316
","01
","0
","0
","-
","3
","1
","2
","02
","1
","
","
","381
","U
","2
","22210
","1550
"
"2500028
","048
","02
","25
","001
","0001
","42
","0316
","01
","0
","0
","-
","2
","1
","2
","02
","1
","
","
","461
","U
","4
","22220
","1570
"
"2500038
","100
","01
","25
","001
","0001
","42
","0316
","01
","0
","0
","-
","1
","1
","2
","05
","1
","
","
","424
","U
","4
","22230
","1570
"
"2500042
","060
","01
","25
","001
","0001
","42
","0316
","01
","0
","0
","-
","5
","1
","2
","05
","1
","
","
","437
","U
","4
","22240
","1570
"
"2500042
","104
","02
","25
","001
","0001
","42
","0316
","01
","0
","0
","-
","5
","1
","2
","01
","1
","
","
","437
","U
","4
","22240
","1570
"
"2500042
","129
","03
","25
","001
","0001
","42
","0316
","01
","0
","0
","-
","5
","1
","2
","05
","1
","
","
","437
","U
","4
","22240
","1570
"
"2500042
","152
","04
","25
","001
","0001
","42
","0316
","01
","0
","0
","-
","5
","1
","2
","02
","1
","
","
","437
","U
","4
","22240
","1570
"
"2500042
","094
","05
","25
","001
","0001
","42
","0316
","01
","0
","0
","-
","5
","1
","2
","01
","1
","
","
","437
","U
","4
","22240
","1570
"
"2500076
","034
","01
","25
","001
","0001
","42
","0316
","01
","0
","0
","-
","1
","1
","2
","05
","1
","
","
","314
","U
","3
","22250
","1560
"
"2500076
","101
","03
","25
","001
","0001
","42
","0316
","01
","0
","0
","-
","1
","1
","2
","05
","1
","
","
","314
","U
","3
","22250
","1560
"
"2500076
","002
","05
","25
","001
","0001
","42
","0316
","01
","0
","0
","-
","1
","1
","2
","02
","1
","
","
","314
","U
","3
","22250
","1560
"
"2500099
","026
","02
","25
","001
","0001
","42
","0316
","01
","0
","0
","-
","5
","1
","2
","05
","2
","02
","04
","411
","U
","4
","22260
","1570
"
"2500112
","004
","01
","25
","001
","0001
","42
","0316
","01
","0
","0
","-
","5
","1
","2
","01
","1
","
","
","237
","U
","3
","22270
","1560
"
"2500112
","018
","02
","25
","001
","0001
","42
","0316
","01
","0
","0
","-
","5
","1
","2
","01
","1
","
","
","237
","U
","3
","22270
","1560
"
"2500112
","051
","04
","25
","001
","0001
","42
","0316
","01
","0
","0
","-
","5
","1
","2
","01
","1
","
","
","237
","U
","3
","22270
","1560
"
"2500112
","072
","05
","25
","001
","0001
","42
","0316
","01
","0
","0
","-
","5
","1
","2
","02
","1
","
","
","237
","U
","3
","22270
","1560
"
"2500114
","063
","01
","25
","001
","0001
","42
","0316
","01
","0
","0
","-
","5
","1
","2
","04
","1
","
","
","196
","U
","3
","22280
","1560
"
"2500114
","093
","02
","25
","001
","0001
","42
","0316
","01
","0
","0
","-
","5
","1
","2
","02
","1
","
","
","196
","U
","3
","22280
","1560
"
"2500114
","117
","04
","25
","001
","0001
","42
","0316
","01
","0
","0
","-
","5
","1
","2
","02
","1
","
","
","196
","U
","3
","22280
","1560
"
"2500114
","012
","05
","25
","001
","0001
","42
","0316
","01
","0
","0
","-
","5
","1
","2
","06
","1
","
","
","196
","U
","3
","22280
","1560
"
"2500123
","058
","02
","25
","001
","0001
","42
","0316
","01
","0
","0
","-
","4
","1
","2
","04
","1
","
","
","331
","U
","3
","22290
","1560
"
"2500123
","003
","03
","25
","001
","0001
","42
","0316
","01
","0
","0
","-
","4
","1
","2
","04
","1
","
","
","331
","U
","3
","22290
","1560
"
"2500123
","026
","04
","25
","001
","0001
","42
","0316
","01
","0
","0
","-
","4
","1
","2
","04
","1
","
","
","331
","U
","3
","22290
","1560
"
"2500123
","054
","05
","25
","001
","0001
","42
","0316
","01
","0
","0
","-
","4
","1
","2
","04
","1
","
","
","331
","U
","3
","22290
","1560
"
"2500124
","096
","03
","25
","001
","0001
","42
","0316
","01
","0
","0
","-
","4
","1
","2
","05
","1
","
","
","317
","U
","3
","22300
","1560
"
"2500126
","073
","01
","25
","001
","0001
","42
","0316
","01
","0
","0
","-
","4
","1
","2
","01
","1
","
","
","313
","U
","3
","22310
","1560
"
"2500126
","102
","03
","25
","001
","0001
","42
","0316
","01
","0
","0
","-
","4
","1
","2
","04
","1
","
","
","313
","U
","3
","22310
","1560
"
"2500126
","010
","04
","25
","001
","0001
","42
","0316
","01
","0
","0
","-
","4
","1
","2
","01
","1
","
","
","313
","U
","3
","22310
","1560
"
"2500126
","033
","05
","25
","001
","0001
","42
","0316
","01
","0
","0
","-
","4
","1
","2
","03
","1
","
","
","313
","U
","3
","22310
","1560
"
"2500163
","020
","01
","25
","001
","0001
","42
","0316
","01
","0
","0
","-
