UPM,VIV_SEL,ENT,MUN,LOC,CD,PER,R_DEF,H_MUD,S_MUD,TIPO_CUEST,N_ENT,AP1_1,AP1_2,AP2_1,AP2_2,AP2_3,AP2_4,FAC_VIV,DOMINIO,EST,UPM_DIS,EST_DIS
",1,"-
",2,"1
","2
","01
","1
","
","
",1352,"U
","4
","0026730
","035
"
"3101707
","03
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",2,"1
","1
","04
","1
","
","
",1352,"U
","4
","0026730
","035
"
"3101707
","05
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",2,"1
","2
","04
","1
","
","
",1352,"U
","4
","0026730
","035
"
"3101727
","01
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",4,"1
","2
","04
","1
","
","
",1512,"U
","2
","0026740
","033
"
"3101727
","02
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",4,"1
","2
","07
","1
","
","
",1512,"U
","2
","0026740
","033
"
"3101727
","03
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",4,"1
","2
","04
","1
","
","
",1512,"U
","2
","0026740
","033
"
"3101727
","04
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",4,"1
","2
","04
","1
","
","
",1512,"U
","2
","0026740
","033
"
"3101727
","05
","31
","050
","0001
","52
","0216
","01
","0
",1,"-
",4,"1
","2
","02
","1
","
","
",1512,"U
","2
","0026740
","033
"
"3101744
","01
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",4,"1
","2
","04
","1
","
","
",932,"U
","3
","0026750
","034
"
"3101744
","02
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",4,"1
","2
","03
","1
","
","
",932,"U
","3
","0026750
","034
"
"3101744
","03
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",4,"1
","2
","04
","1
","
","
",932,"U
","3
","0026750
","034
"
"3101744
","04
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",4,"1
","2
","03
","1
","
","
",932,"U
","3
","0026750
","034
"
"3101744
","05
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",4,"1
","2
","05
","1
","
","
",932,"U
","3
","0026750
","034
"
"3101768
","01
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",1,"1
","2
","05
","1
","
","
",1196,"U
","2
","0026760
","033
"
"3101768
","02
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",1,"1
","2
","08
","1
","
","
",1196,"U
","2
","0026760
","033
"
"3101768
","03
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",1,"1
","2
","03
","1
","
","
",1196,"U
","2
","0026760
","033
"
"3101768
","04
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",1,"1
","2
","03
","1
","
","
",1196,"U
","2
","0026760
","033
"
"3101768
","05
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",1,"1
","2
","03
","1
","
","
",1196,"U
","2
","0026760
","033
"
"3101784
","01
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",1,"1
","2
","04
","1
","
","
",1182,"U
","4
","0026770
","035
"
"3101784
","02
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",1,"1
","2
","05
","1
","
","
",1182,"U
","4
","0026770
","035
"
"3101784
","03
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",1,"1
","2
","03
","1
","
","
",1182,"U
","4
","0026770
","035
"
"3101784
","04
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",1,"1
","2
","06
","1
","
","
",1182,"U
","4
","0026770
","035
"
"3101823
","01
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",2,"1
","2
","05
","1
","
","
",1103,"U
","2
","0026780
","033
"
"3101823
","02
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",2,"1
","2
","02
","1
","
","
",1103,"U
","2
","0026780
","033
"
"3101823
","03
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",2,"1
","2
","03
","1
","
","
",1103,"U
","2
","0026780
","033
"
"3101823
","04
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",2,"1
","2
","03
","1
","
","
",1103,"U
","2
","0026780
","033
"
"3101823
","05
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",2,"1
","2
","04
","1
","
","
",1103,"U
","2
","0026780
","033
"
"3101909
","01
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",2,"1
","2
","04
","1
","
","
",1145,"U
","3
","0026790
","034
"
"3101909
","02
","31
","050
","0001
","52
","0216
","01
","0
",1,"-
",2,"1
","2
","03
","1
","
","
",1145,"U
","3
","0026790
","034
"
"3101909
","03
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",2,"1
","2
","04
","1
","
","
",1145,"U
","3
","0026790
","034
"
"3101909
","04
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",2,"1
","2
","03
","1
","
","
",1145,"U
","3
","0026790
","034
"
"3101909
","05
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",2,"1
","2
","04
","1
","
","
",1145,"U
","3
","0026790
","034
"
"3101934
","02
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",3,"1
","2
","05
","1
","
","
",1275,"U
","2
","0026800
","033
"
"3101934
","03
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",3,"1
","2
","03
","1
","
","
",1275,"U
","2
","0026800
","033
"
"3101934
","04
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",3,"1
","2
","02
","1
","
","
",1275,"U
","2
","0026800
","033
"
"3101934
","05
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",3,"1
","2
","02
","1
","
","
",1275,"U
","2
","0026800
","033
"
"3102090
","01
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",5,"1
","2
","03
","1
","
","
",1178,"U
","4
","0026810
","035
"
"3102090
","02
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",5,"1
","2
","02
","1
","
","
",1178,"U
","4
","0026810
","035
"
"3102090
","04
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",5,"1
","2
","03
","1
","
","
",1178,"U
","4
","0026810
","035
"
"3102090
","05
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",5,"1
","2
","02
","1
","
","
",1178,"U
","4
","0026810
","035
"
"3102091
","01
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",4,"1
","2
","01
","1
","
","
",1536,"U
","4
","0026820
","035
"
"3102091
","03
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",4,"1
","2
","03
","2
","02
","02
",1536,"U
","4
","0026820
","035
"
"3102091
","05
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",4,"1
","2
","01
","1
","
","
",1536,"U
","4
","0026820
","035
"
"3102139
","01
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",4,"1
","2
","03
","1
","
","
",1252,"U
","2
","0026830
","033
"
"3102139
","02
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",4,"1
","2
","03
","1
","
","
",1252,"U
","2
","0026830
","033
"
"3102139
","04
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",4,"1
","2
","04
","1
","
","
",1252,"U
","2
","0026830
","033
"
"3102184
","01
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",2,"1
","1
","04
","1
","
","
",1536,"U
","4
","0026840
","035
"
"3102184
","02
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",2,"1
","1
","03
","1
","
","
",1536,"U
","4
","0026840
","035
"
"3102184
","03
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",2,"1
","1
","05
","1
","
","
",1536,"U
","4
","0026840
","035
"
"3102184
","04
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",2,"1
","1
","04
","1
","
","
",1536,"U
","4
","0026840
","035
"
"3102184
","05
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",2,"1
","1
","02
","1
","
","
",1536,"U
","4
","0026840
","035
"
"3102188
","03
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",4,"1
","2
","03
","1
","
","
",1448,"U
","2
","0026850
","033
"
"3102188
","04
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",4,"1
","2
","04
","1
","
","
",1448,"U
","2
","0026850
","033
"
"3102188
","05
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",4,"1
","2
","04
","1
","
","
",1448,"U
","2
","0026850
","033
"
"3102204
","01
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",2,"1
","2
","04
","1
","
","
",736,"U
","1
","0026860
","032
"
"3102204
","02
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",2,"1
","2
","04
","1
","
","
",736,"U
","1
","0026860
","032
"
"3102204
","03
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",2,"1
","2
","05
","1
","
","
",736,"U
","1
","0026860
","032
"
"3102204
","04
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",2,"1
","2
","04
","1
","
","
",736,"U
","1
","0026860
","032
"
"3102204
","05
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",2,"1
","2
","03
","1
","
","
",736,"U
","1
","0026860
","032
"
"3102235
","01
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",3,"1
","2
","05
","1
","
","
",1184,"U
","2
","0026870
","033
"
"3102235
","03
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",3,"1
","2
","04
","1
","
","
",1184,"U
","2
","0026870
","033
"
"3102235
","04
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",3,"1
","2
","03
","1
","
","
",1184,"U
","2
","0026870
","033
"
"3102235
","05
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",3,"1
","2
","01
","1
","
","
",1184,"U
","2
","0026870
","033
"
"3102368
","01
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",5,"1
","2
","04
","2
","02
","03
",1032,"U
","2
","0026880
","033
"
"3102368
","02
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",5,"1
","2
","10
","1
","
","
",1032,"U
","2
","0026880
","033
"
"3102368
","03
","31
","050
","0001
","52
","0216
","01
","1
",1,"-
",5,"1
","2
","08
","1
","
","
",1032,"U
","2
","0026880
","033
"
"3102368
","04
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",5,"1
","2
","01
","1
","
","
",1032,"U
","2
","0026880
","033
"
"3102368
","05
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",5,"1
","2
","03
","1
","
","
",1032,"U
","2
","0026880
","033
"
"3102391
","01
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",3,"1
","2
","03
","1
","
","
",1206,"U
","4
","0026890
","035
"
"3102391
","02
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",3,"1
","2
","01
","1
","
","
",1206,"U
","4
","0026890
","035
"
"3102391
","03
","31
","050
","0001
","52
","0216
","01
","0
",1,"-
",3,"1
","2
","03
","1
","
","
",1206,"U
","4
","0026890
","035
"
"3102391
","04
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",3,"1
","2
","04
","1
","
","
",1206,"U
","4
","0026890
","035
"
"3102391
","05
","31
","050
","0001
","52
","0216
","01
","0
",0,"-
",3,"1
","2
","03
","1
","
","
",1206,"U
","4
","0026890
","035
"
"3102474
","01
","31
","041
","0001
","52
","0216
","01
","0
",0,"-
",2,"1
","2
","03
","1
","
","
",1137,"U
","2
","0026900
","033
"
"3102474
","02
","31
","041
","0001
","52
","0216
","01
","0
",0,"-
",2,"1
","2
","03
","1
","
","
",1137,"U
","2
","0026900
","033
"
"3102474
","04
","31
","041
","0001
","52
","0216
","01
","0
",0,"-
",2,"1
","2
","03
","1
","
","
",1137,"U
","2
","0026900
","033
"
"3102503
","01
","31
","041
","0001
","52
","0216
","01
","0
",0,"-
",3,"1
","2
","04
","1
","
","
",1816,"U
","2
","0026910
","033
"
"3102503
","03
","31
","041
","0001
","52
","0216
","01
","0
",0,"-
",3,"1
","2
","04
","1
","
","
",1816,"U
","2
","0026910
","033
"
"3102503
","04
","31
","041
","0001
","52
","0216
","01
","0
",0,"-
",3,"1
","2
","04
","1
","
","
",1816,"U
","2
","0026910
","033
"
"3102503
","05
","31
","041
","0001
","52
","0216
","01
","0
",0,"-
",3,"1
","2
","04
","1
","
","
",1816,"U
","2
","0026910
","033
"
"3102607
","01
","31
","041
","0001
","52
","0216
","01
","0
",0,"-
",1,"1
","2
","05
","2
","02
","02
",1086,"U
","2
","0026920
","033
"
"3102607
","02
","31
","041
","0001
","52
","0216
","01
","0
",0,"-
",1,"1
","2
","03
","1
","
","
",1086,"U
","2
","0026920
","033
"
"3102607
","03
","31
","041
","0001
","52
","0216
","01
","0
",0,"-
",1,"1
","2
","05
","1
","
","
",1086,"U
","2
","0026920
","033
"
"3102607
","04
","31
","041
","0001
","52
","0216
","01
","0
",0,"-
",1,"1
","2
","04
","1
","
","
",1086,"U
","2
","0026920
","033
"
"3102607
","05
","31
","041
","0001
","52
","0216
","01
","0
",0,"-
",1,"1
","2
","04
","1
","
","
",1086,"U
","2
","0026920
","033
"
"3102669
","01
","31
","041
","0001
","52
","0216
","01
","0
",0,"-
",1,"1
","2
","04
","1
","
","
",1908,"U
","2
","0026930
","033
"
"3102669
","02
","31
","041
","0001
","52
","0216
","01
","0
",0,"-
",1,"1
","2
","04
","1
","
","
",1908,"U
","2
","0026930
","033
"
"3102669
","03
","31
","041
","0001
","52
","0216
","01
","0
",0,"-
",1,"1
","2
","05
","1
","
","
",1908,"U
","2
","0026930
","033
"
"3102669
","04
","31
","041
","0001
","52
","0216
","01
","0
",0,"-
",1,"1
","2
","04
","1
","
","
",1908,"U
","2
","0026930
","033
"
"3102669
","05
","31
","041
","0001
","52
","0216
","01
","0
",0,"-
",1,"1
","2
","04
","1
","
","
",1908,"U
","2
","0026930
","033
"
"3102687
","02
","31
","041
","0001
","52
","0216
","01
","0
",0,"-
",4,"1
","2
","02
","1
","
","
",940,"U
","1
","0026940
","032
"
"3102687
","03
","31
","041
","0001
","52
","0216
","01
","0
",0,"-
",4,"1
","2
","04
","1
","
","
",940,"U
","1
","0026940
","032
"
"3102687
","05
","31
","041
","0001
","52
","0216
","01
","1
",1,"-
",4,"1
","2
","04
","1
","
","
",940,"U
","1
","0026940
","032
"
"3102850
","01
","31
","059
","0001
","52
","0216
","01
","0
",0,"-
",4,"1
","2
","04
","1
","
","
",1133,"U
","2
","0026950
","033
"
"3102850
","02
","31
","059
","0001
","52
","0216
","01
","0
",0,"-
",4,"1
","2
","02
","1
","
","
",1133,"U
","2
","0026950
","033
"
"3102850
","03
","31
","059
","0001
","52
","0216
","01
","0
",0,"-
",4,"1
","2
","06
","1
","
","
",1133,"U
","2
","0026950
","033
"
"3102850
","04
","31
","059
","0001
","52
","0216
","01
","0
",0,"-
",4,"1
","2
","01
","1
","
","
",1133,"U
","2
","0026950
","033
"
"3103116
","01
","31
","101
","0001
","52
","0216
","01
","0
",0,"-
",5,"1
","2
","02
","1
","
","
",1291,"U
","2
","0026960
","033
"
"3103116
","02
","31
","101
","0001
","52
","0216
","01
","0
",0,"-
",5,"1
","2
","07
","2
","02
","04
",1291,"U
","2
","0026960
","033
"
"3103116
","04
","31
","101
","0001
","52
","0216
","01
","0
",0,"-
",5,"1
","2
","02
","1
","
","
",1291,"U
","2
","0026960
","033
"
"3103116
","05
","31
","101
","0001
","52
","0216
","01
","0
",0,"-
",5,"1
","2
","05
","1
","
","
",1291,"U
","2
","0026960
","033
"
"3103117
","01
","31
","101
","0001
","52
","0216
","01
","0
",0,"-
",4,"1
","2
","05
","1
","
","
",1112,"U
","2
","0026970
","033
"
"3103117
","02
","31
","101
","0001
","52
","0216
","01
","0
",0,"-
",4,"1
","2
","02
","1
","
","
",1112,"U
","2
","0026970
","033
"
"3103117
","03
","31
","101
","0001
","52
","0216
","01
","0
",0,"-
",4,"1
","2
","04
","1
","
","
",1112,"U
","2
","0026970
","033
"
"3103117
","04
","31
","101
","0001
","52
","0216
","01
","0
",0,"-
",4,"1
","2
","04
","1
","
","
",1112,"U
","2
","0026970
","033
"
"3103117
","05
","31
","101
","0001
","52
","0216
","01
","0
",0,"-
",4,"1
","2
","04
","1
","
","
",1112,"U
","2
","0026970
","033
"
"3103169
","01
","31
","101
","0001
","52
","0216
","01
","0
",0,"-
",5,"1
","2
","04
","1
","
","
",912,"U
","3
","0026980
","034
"
"3103169
","02
","31
","101
","0001
","52
","0216
","01
","0
",0,"-
",5,"1
","2
","04
","1
","
","
",912,"U
","3
","0026980
","034
"
"3103169
","03
","31
","101
","0001
","52
","0216
","01
","0
",0,"-
",5,"1
","2
","01
","1
","
","
",912,"U
","3
","0026980
","034
"
"3103169
","05
","31
","101
","0001
","52
","0216
","01
","0
",0,"-
",5,"1
","2
","02
","1
","
","
",912,"U
","3
","0026980
","034
"
"3103816
","01
","31
","059
","0003
","52
","0216
","01
","0
",0,"-
",1,"1
","2
","04
","1
","
","
",1173,"U
","2
","0026990
","033
"
"3103816
","02
","31
","059
","0003
","52
","0216
","01
","0
",0,"-
",1,"1
","2
","03
","1
","
","
",1173,"U
","2
","0026990
","033
"
"3103816
","03
","31
","059
","0003
","52
","0216
","01
","0
",0,"-
",1,"1
","2
","08
","1
","
","
",1173,"U
","2
","0026990
","033
"
"3103816
","04
","31
","059
","0003
","52
","0216
","01
","0
",0,"-
",1,"1
","2
","02
","1
","
","
",1173,"U
","2
","0026990
","033
"
"3103816
","05
","31
","059
","0003
","52
","0216
","01
","0
",0,"-
",1,"1
","2
","05
","1
","
","
",1173,"U
","2
","0026990
","033
"
"3103819
","01
","31
","059
","0003
","52
","0216
","01
","0
",0,"-
",3,"1
","2
","02
","1
","
","
",1088,"U
","2
","0027000
","033
"
"3103819
","02
","31
","059
","0003
","52
","0216
","01
","0
",0,"-
",3,"1
","2
","04
","1
","
","
",1088,"U
","2
","0027000
","033
"
"3103819
","04
","31
","059
","0003
","52
","0216
","01
","0
",0,"-
",3,"1
","2
","03
","1
","
","
",1088,"U
","2
","0027000
","033
"
"3103819
","05
","31
","059
","0003
","52
","0216
","01
","0
",0,"-
",3,"1
","2
","05
","1
","
","
",1088,"U
","2
","0027000
","033
"
"3200374
","01
","32
","017
","0001
","53
","0216
","01
","0
",0,"-
",2,"1
","1
","04
","1
","
","
",278,"U
","4
","0027010
","106
"
"3200374
","02
","32
","017
","0001
","53
","0216
","01
","0
",0,"-
",2,"1
","1
","03
","1
","
","
",278,"U
","4
","0027010
","106
"
"3200374
","03
","32
","017
","0001
","53
","0216
","01
","0
",0,"-
",2,"1
","2
","04
","1
","
","
",278,"U
","4
","0027010
","106
"
"3200374
","04
","32
","017
","0001
","53
","0216
","01
","0
",0,"-
",2,"1
","1
","05
","1
","
","
",278,"U
","4
","0027010
","106
"
"3200374
","05
","32
","017
","0001
","53
","0216
","01
","0
",0,"-
",2,"1
","2
","06
","1
","
","
",278,"U
","4
","0027010
","106
"
"3200385
","02
","32
","017
","0001
","53
","0216
","01
","0
",0,"-
",3,"1
","2
","01
","1
","
","
",257,"U
","3
","0027020
","105
"
"3200385
","03
","32
","017
","0001
","53
","0216
","01
","0
",0,"-
",3,"1
","2
","01
","1
","
","
",257,"U
","3
","0027020
","105
"
"3200385
","04
","32
","017
","0001
","53
","0216
","01
","0
",0,"-
",3,"1
","2
","05
","1
","
","
",257,"U
","3
","0027020
","105
"
"3200385
","05
","32
","017
","0001
","53
","0216
","01
","1
",1,"-
",3,"2
","2
","04
","1
","
","
",257,"U
","3
","0027020
","105
"
"3200398
","01
","32
","017
","0001
","53
","0216
","01
","0
",0,"-
",4,"1
","2
","02
","1
","
","
",217,"U
","3
","0027030
","105
"
"3200398
","02
","32
","017
","0001
","53
","0216
","01
","0
",0,"-
",4,"1
","2
","04
","1
","
","
",217,"U
","3
","0027030
","105
"
"3200398
","03
","32
","017
","0001
","53
","0216
","01
","0
",0,"-
",4,"1
","2
","05
","1
","
","
",217,"U
","3
","0027030
","105
"
"3200398
","04
","32
","017
","0001
","53
","0216
","01
","0
",0,"-
",4,"1
","2
","03
","1
","
","
",217,"U
","3
","0027030
","105
"
"3200398
","05
","32
","017
","0001
","53
","0216
","01
","0
",0,"-
",4,"2
","2
","04
","1
","
","
",217,"U
","3
","0027030
","105
"
"3200406
","01
","32
","017
","0001
","53
","0216
","01
","0
",0,"-
",1,"1
","2
","01
","1
","
","
",251,"U
","4
","0027040
","106
"
"3200406
","02
","32
","017
","0001
","53
","0216
","01
","0
",0,"-
",1,"1
","2
","03
","1
","
","
",251,"U
","4
","0027040
","106
"
"3200406
","03
","32
","017
","0001
","53
","0216
","01
","0
",0,"-
",1,"1
","1
","04
","1
","
","
",251,"U
","4
","0027040
","106
"
"3200413
","01
","32
","017
","0001
","53
","0216
","01
","0
",0,"-
",5,"1
","2
","04
","1
","
","
",239,"U
","3
","0027050
","105
"
"3200413
","02
","32
","017
","0001
","53
","0216
","01
","0
",0,"-
",5,"1
","2
","07
","1
","
","
",239,"U
","3
","0027050
","105
"
"3200413
","03
","32
","017
","0001
","53
","0216
","01
","0
",0,"-
",5,"1
","2
","07
","1
","
","
",239,"U
","3
","0027050
","105
"
"3200413
","04
","32
","017
","0001
","53
","0216
","01
","0
",0,"-
",5,"1
","2
","01
","1
","
","
",239,"U
","3
","0027050
","105
"
"3200413
","05
","32
","017
","0001
","53
","0216
","01
","0
",0,"-
",5,"1
","2
","10
","1
","
","
",239,"U
","3
","0027050
","105
"
"3200431
","01
","32
","017
","0001
","53
","0216
","01
","0
",1,"-
",2,"1
","2
","03
","1
","
","
",243,"U
","3
","0027060
","105
"
"3200431
","02
","32
","017
","0001
","53
","0216
","01
","0
",1,"-
",2,"1
","2
","02
","1
","
","
",243,"U
","3
","0027060
","105
"
"3200431
","03
","32
","017
","0001
","53
","0216
","01
","1
",1,"-
",2,"1
","2
","01
","1
","
","
",243,"U
","3
","0027060
","105
"
"3200431
","05
","32
","017
","0001
","53
","0216
","01
","0
",0,"-
",2,"1
","2
","05
","2
","02
","04
",243,"U
","3
","0027060
","105
"
"3200433
","01
","32
","017
","0001
","53
","0216
","01
","0
",0,"-
",3,"1
","2
","04
","1
","
","
",255,"U
","3
","0027070
","105
"
"3200433
","02
","32
","017
","0001
","53
","0216
","01
","0
",0,"-
",3,"1
","2
","04
","1
","
","
",255,"U
","3
","0027070
","105
"
"3200433
","04
","32
","017
","0001
","53
","0216
","01
","0
",0,"-
",3,"1
","2
","02
","1
","
","
",255,"U
","3
","0027070
","105
"
"3200443
","02
","32
","017
","0001
","53
","0216
","01
","0
",0,"-
",1,"1
","2
","04
","1
","
","
",237,"U
","3
","0027080
","105
"
"3200443
","03
","32
","017
","0001
","53
","0216
","01
","0
",0,"-
",1,"1
","2
","07
","1
","
","
",237,"U
","3
","0027080
","105
"
"3200443
","04
","32
","017
","0001
","53
","0216
","01
","0
",0,"-
",1,"1
","2
","04
","1
","
","
",237,"U
","3
","0027080
","105
"
"3200443
","05
","32
","017
","0001
","53
","0216
","01
","0
",0,"-
",1,"1
","2
","05
","1
","
","
",237,"U
","3
","0027080
","105
"
"3200469
","01
","32
","017
","0001
","53
","0216
","01
","0
",0,"-
",1,"1
","2
","03
","1
","
","
",240,"U
","3
","0027090
","105
"
"3200469
","02
","32
","017
","0001
","53
","0216
","01
","0
",0,"-
",1,"1
