PER,N_ENT,FOL,ENT,CON,V_SEL,N_HOG,H_MUD,N_REN,NOM,C_RES,PAR,SEX,EDA,F_NAC,ALF,I_NIV,I_ANIO,A_ESC,E_CON,C_ACT,OCU,A_ECO,POS,I_PER,ING,R_DEF_MOD,ELEGIDO,FACTOR,FAC_P18,UPM_DIS,EDIS
","02
","1
","1
","
","
","
","
","
","
","
","00
","
",7317,0,"00523
","12
"
"0615
","7
","12A134
","27
","40393
","1
","1
","1
","01
","-
","1
","1
","2
","26
","-
","1
","03
","3
","2
","2
","01
","4
","4
","3
","1
","000500
","00
","1
",7317,18212,"00523
","12
"
"0615
","7
","12A134
","27
","40393
","2
","1
","0
","01
","-
","1
","1
","1
","50
","-
","1
","07
","5
","2
","5
","01
","1
","2
","3
","1
","999999
","00
","
",7317,0,"00523
","12
"
"0615
","7
","12A134
","27
","40393
","2
","1
","0
","03
","-
","1
","3
","2
","28
","-
","1
","07
","5
","2
","6
","01
","1
","5
","1
","3
","999999
","00
","1
",7317,18212,"00523
","12
"
"0615
","7
","12A134
","27
","40393
","2
","1
","0
","02
","-
","1
","2
","2
","53
","-
","1
","07
","5
","2
","5
","07
","
","
","
","
","
","00
","
",7317,0,"00523
","12
"
"0615
","7
","12A134
","27
","40393
","2
","1
","0
","04
","-
","1
","3
","1
","25
","-
","1
","07
","5
","2
","6
","01
","1
","1
","1
","3
","999999
","00
","
",7317,0,"00523
","12
"
"0615
","7
","12A134
","27
","40393
","3
","1
","0
","02
","-
","1
","2
","2
","43
","-
","1
","07
","5
","2
","5
","01
","1
","5
","3
","2
","999999
","00
","1
",7317,18212,"00523
","12
"
"0615
","7
","12A134
","27
","40393
","3
","1
","0
","01
","-
","1
","1
","1
","48
","-
","1
","07
","5
","2
","5
","01
","1
","2
","3
","1
","999999
","00
","
",7317,0,"00523
","12
"
"0615
","7
","12A134
","27
","40393
","3
","1
","0
","03
","-
","1
","3
","2
","19
","-
","1
","04
","2
","1
","6
","06
","
","
","
","
","
","00
","
",7317,0,"00523
","12
"
"0615
","7
","12A134
","27
","40393
","3
","1
","0
","04
","-
","1
","3
","2
","13
","-
","1
","02
","6
","1
","6
","06
","
","
","
","
","
","00
","
",7317,0,"00523
","12
"
"0615
","7
","12A134
","27
","40393
","3
","1
","0
","05
","-
","1
","3
","2
","09
","-
","1
","02
","3
","1
","
","
","
","
","
","
","
","00
","
",7317,0,"00523
","12
"
"0615
","7
","12A134
","27
","40393
","4
","1
","0
","03
","-
","1
","3
","1
","21
","-
","1
","07
","2
","1
","6
","06
","
","
","
","
","
","00
","
",7317,0,"00523
","12
"
"0615
","7
","12A134
","27
","40393
","4
","1
","0
","04
","-
","1
","3
","1
","17
","-
","1
","04
","1
","1
","6
","06
","
","
","
","
","
","00
","
",7317,0,"00523
","12
"
"0615
","3
","12A148
","27
","40419
","3
","1
","0
","03
","-
","1
","3
","1
","14
","-
","1
","03
","1
","1
","6
","06
","
","
","
","
","
","00
","
",8354,0,"00524
","12
"
"0615
","3
","12A148
","27
","40419
","3
","1
","0
","01
","-
","1
","1
","1
","62
","-
","1
","07
","5
","2
","1
","01
","1
","5
","3
","2
","999999
","00
","
",8354,0,"00524
","12
"
"0615
","3
","12A148
","27
","40419
","3
","1
","0
","02
","-
","1
","2
","2
","47
","-
","1
","03
","3
","2
","1
","01
","3
","5
","3
","2
","003500
","00
","1
",8354,20793,"00524
","12
"
"0615
","3
","12A148
","27
","40419
","1
","1
","0
","04
","-
","1
","3
","2
","02
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",8354,0,"00524
","12
"
"0615
","3
","12A148
","27
","40419
","4
","1
","0
","01
","-
","1
","1
","2
","52
","-
","1
","03
","3
","2
","6
","07
","
","
","
","
","
","00
","
",8354,0,"00524
","12
"
"0615
","3
","12A148
","27
","40419
","1
","1
","0
","01
","-
","1
","1
","1
","42
","-
","1
","04
","3
","2
","5
","01
","4
","4
","3
","2
","002800
","00
","
",8354,0,"00524
","12
"
"0615
","3
","12A148
","27
","40419
","1
","1
","0
","03
","-
","1
","4
","2
","71
","-
","2
","00
","
","2
","4
","07
","
","
","
","
","
","00
","
",8354,0,"00524
","12
"
"0615
","3
","12A148
","27
","40419
","2
","1
","0
","01
","-
","1
","1
","1
","25
","-
","1
","04
","1
","2
","6
","01
","5
","6
","3
","1
","002000
","00
","1
",8354,20793,"00524
","12
"
"0615
","3
","12A148
","27
","40419
","4
","1
","0
","02
","-
","1
","7
","1
","26
","-
","1
","04
","3
","2
","6
","01
","5
","4
","3
","1
","001800
","00
","1
",8354,20793,"00524
","12
"
"0615
","3
","12A148
","27
","40419
","1
","1
","0
","02
","-
","1
","2
","2
","37
","-
","1
","03
","3
","2
","5
","07
","
","
","
","
","
","00
","1
",8354,20793,"00524
","12
"
"0615
","2
","12B141
","28
","40124
","4
","1
","0
","02
","-
","1
","2
","2
","36
","-
","1
","03
","3
","2
","5
","01
","5
","5
","3
","2
","001400
","00
","1
",5513,13722,"00525
","12
"
"0615
","2
","12B141
","28
","40124
","2
","1
","0
","01
","-
","1
","1
","1
","40
","-
","1
","06
","3
","2
","5
","01
","7
","2
","3
","2
","004000
","00
","
",5513,0,"00525
","12
"
"0615
","2
","12B141
","28
","40124
","4
","1
","0
","01
","-
","1
","1
","1
","40
","-
","1
","03
","2
","2
","5
","01
","4
","4
","2
","1
","001400
","00
","
",5513,0,"00525
","12
"
"0615
","2
","12B141
","28
","40124
","4
","1
","0
","05
","-
","1
","3
","1
","03
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",5513,0,"00525
","12
"
"0615
","2
","12B141
","28
","40124
","4
","1
","0
","03
","-
","1
","3
","1
","19
","-
","1
","03
","3
","2
","6
","04
","
","
","
","
","
","00
","
",5513,0,"00525
","12
"
"0615
","2
","12B141
","28
","40124
","4
","1
","0
","04
","-
","1
","3
","1
","13
","-
","1
","03
","1
","1
","6
","06
","
","
","
","
","
","00
","
",5513,0,"00525
","12
"
"0615
","2
","12B141
","28
","40124
","2
","1
","0
","04
","-
","1
","3
","1
","16
","-
","1
","03
","3
","1
","6
","06
","
","
","
","
","
","00
","
",5513,0,"00525
","12
"
"0615
","2
","12B141
","28
","40124
","2
","1
","0
","03
","-
","1
","3
","2
","17
","-
","1
","03
","3
","1
","6
","06
","
","
","
","
","
","00
","
",5513,0,"00525
","12
"
"0615
","2
","12B141
","28
","40124
","2
","1
","0
","02
","-
","1
","2
","2
","37
","-
","1
","02
","6
","2
","5
","07
","
","
","
","
","
","00
","1
",5513,13722,"00525
","12
"
"0615
","2
","12B141
","28
","40124
","2
","1
","0
","05
","-
","1
","3
","1
","13
","-
","1
","03
","1
","1
","6
","06
","
","
","
","
","
","00
","
",5513,0,"00525
","12
"
"0615
","6
","12A135
","28
","40132
","4
","1
","0
","02
","-
","1
","3
","1
","28
","-
","1
","07
","4
","2
","6
","01
","7
","5
","3
","2
","004000
","00
","1
",8542,21262,"00526
","12
"
"0615
","6
","12A135
","28
","40132
","4
","1
","0
","01
","-
","1
","1
","2
","64
","-
","2
","07
","4
","2
","6
","01
","5
","5
","3
","2
","002600
","00
","
",8542,0,"00526
","12
"
"0615
","6
","12A135
","28
","40132
","3
","1
","0
","01
","-
","1
","1
","1
","66
","-
","1
","02
","6
","2
","2
","01
","7
","2
","3
","2
","003000
","00
","1
",8542,21262,"00526
","12
"
"0615
","6
","12A135
","28
","40132
","2
","1
","0
","03
","-
","1
","3
","1
","51
","-
","1
","07
","4
","2
","6
","04
","
","
","
","
","
","00
","
",8542,0,"00526
","12
"
"0615
","6
","12A135
","28
","40132
","2
","1
","0
","01
","-
","1
","1
","1
","71
","-
","1
","02
","2
","2
","4
","01
","5
","5
","2
","1
","000400
","00
","1
",8542,21262,"00526
","12
"
"0615
","6
","12A135
","28
","40132
","2
","1
","0
","02
","-
","1
","3
","2
","35
","-
","1
","08
","2
","2
","6
","01
","1
","5
","3
","2
","999999
","00
","
",8542,0,"00526
","12
"
"0615
","6
","12A135
","28
","40132
","1
","1
","0
","01
","-
","1
","1
","1
","48
","-
","1
","04
","3
","2
","3
","01
","7
","2
","3
","2
","999999
","00
","1
",8542,21262,"00526
","12
"
"0615
","4
","13A147
","28
","40243
","3
","1
","0
","03
","-
","1
","3
","1
","17
","-
","1
","04
","2
","1
","6
","06
","
","
","
","
","
","00
","
",7150,0,"00527
","13
"
"0615
","4
","13A147
","28
","40243
","4
","1
","0
","07
","-
","1
","5
","1
","01
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",7150,0,"00527
","13
"
"0615
","4
","13A147
","28
","40243
","4
","1
","0
","03
","-
","1
","3
","1
","27
","-
","1
","04
","3
","2
","2
","01
","7
","2
","3
","2
","003500
","00
","
",7150,0,"00527
","13
"
"0615
","4
","13A147
","28
","40243
","4
","1
","0
","02
","-
","1
","2
","2
","47
","-
","1
","06
","3
","2
","5
","01
","3
","5
","3
","2
","002000
","00
","
",7150,0,"00527
","13
"
"0615
","4
","13A147
","28
","40243
","4
","1
","0
","06
","-
","1
","5
","2
","03
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",7150,0,"00527
","13
"
"0615
","4
","13A147
","28
","40243
","4
","1
","0
","04
","-
","1
","5
","1
","21
","-
","1
","04
","3
","2
","1
","01
","7
","2
","3
","2
","003500
","00
","
",7150,0,"00527
","13
"
"0615
","4
","13A147
","28
","40243
","4
","1
","0
","05
","-
","1
","3
","2
","22
","-
","1
","06
","3
","2
","1
","07
","
","
","
","
","
","00
","
",7150,0,"00527
","13
"
"0615
","4
","13A147
","28
","40243
","4
","1
","0
","01
","-
","1
","1
","1
","51
","-
","1
","03
","3
","2
","5
","01
","5
","5
","3
","1
","001000
","00
","1
",7150,17540,"00527
","13
"
"0615
","4
","13A147
","28
","40243
","1
","1
","0
","01
","-
","1
","1
","2
","75
","-
","1
","06
","2
","2
","4
","07
","
","
","
","
","
","00
","1
",7150,17540,"00527
","13
"
"0615
","4
","13A147
","28
","40243
","1
","1
","0
","02
","-
","1
","5
","1
","17
","-
","1
","04
","2
","1
","6
","06
","
","
","
","
","
","00
","
",7150,0,"00527
","13
"
"0615
","4
","13A147
","28
","40243
","2
","1
","0
","02
","-
","1
","2
","2
","54
","-
","1
","04
","2
","2
","5
","07
","
","
","
","
","
","00
","
",7150,0,"00527
","13
"
"0615
","4
","13A147
","28
","40243
","2
","1
","0
","03
","-
","1
","3
","1
","22
","-
","1
","07
","3
","1
","6
","06
","
","
","
","
","
","00
","1
",7150,17540,"00527
","13
"
"0615
","4
","13A147
","28
","40243
","2
","1
","0
","04
","-
","1
","7
","1
","62
","-
","1
","00
","
","2
","6
","04
","
","
","
","
","
","00
","
",7150,0,"00527
","13
"
"0615
","4
","13A147
","28
","40243
","2
","1
","0
","01
","-
","1
","1
","1
","55
","-
","1
","02
","3
","2
","5
","01
","7
","2
","3
","2
","003500
","00
","
",7150,0,"00527
","13
"
"0615
","4
","13A147
","28
","40243
","3
","1
","0
","02
","-
","1
","3
","1
","21
","-
","1
","04
","3
","2
","6
","01
","7
","2
","3
","2
","999999
","00
","
",7150,0,"00527
","13
"
"0615
","4
","13A147
","28
","40243
","3
","1
","0
","01
","-
","1
","1
","2
","40
","-
","1
","03
","3
","2
","2
","04
","
","
","
","
","
","00
","1
",7150,17540,"00527
","13
"
"0615
","8
","13A133
","28
","40249
","1
","1
","0
","04
","-
","1
","3
","1
","02
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",7184,0,"00528
","13
"
"0615
","8
","13A133
","28
","40249
","1
","1
","0
","02
","-
","1
","2
","2
","40
","-
","1
","02
","6
","2
","1
","07
","
","
","
","
","
","00
","1
",7184,17624,"00528
","13
"
"0615
","8
","13A133
","28
","40249
","1
","1
","0
","01
","-
","1
","1
","1
","35
","-
","1
","03
","3
","2
","1
","01
","5
","5
","3
","2
","003000
","00
","
",7184,0,"00528
","13
"
"0615
","8
","13A133
","28
","40249
","1
","1
","0
","03
","-
","1
","3
","1
","17
","-
","1
","03
","2
","1
","6
","06
","
","
","
","
","
","00
","
",7184,0,"00528
","13
"
"0615
","8
","13A133
","28
","40249
","2
","1
","0
","02
","-
","1
","3
","1
","19
","-
","1
","03
","3
","1
","6
","01
","5
","5
","3
","1
","000600
","00
","
",7184,0,"00528
","13
"
"0615
","8
","13A133
","28
","40249
","2
","1
","0
","03
","-
","1
","2
","2
","45
","-
","1
","03
","3
","2
","5
","04
","
","
","
","
","
","00
","
",7184,0,"00528
","13
"
"0615
","8
","13A133
","28
","40249
","2
","1
","0
","01
","-
","1
","1
","1
","53
","-
","1
","03
","2
","2
","5
","01
","5
","5
","3
","1
","001200
","00
","1
",7184,17624,"00528
","13
"
"0615
","8
","13A133
","28
","40249
","3
","1
","1
","01
","-
","1
","1
","1
","20
","-
","1
","04
","3
","1
","6
","01
","5
","5
","3
","2
","002000
","00
","1
",7184,17624,"00528
","13
"
"0615
","8
","13A133
","28
","40249
","3
","1
","1
","02
","-
","1
","4
","2
","41
","-
","1
","03
","3
","2
","5
","01
","4
","4
","2
","1
","000700
","00
","
",7184,0,"00528
","13
"
"0615
","8
","13A133
","28
","40249
","4
","1
","0
","01
","-
","1
","1
","1
","37
","-
","2
","03
","2
","2
","5
","01
","7
","2
","3
","2
","999999
","00
","
",7184,0,"00528
","13
"
"0615
","8
","13A133
","28
","40249
","4
","1
","0
","02
","-
","1
","2
","2
","36
","-
","1
","06
","3
","2
","5
","07
","
","
","
","
","
","00
","1
",7184,17624,"00528
","13
"
"0615
","8
","13A133
","28
","40249
","4
","1
","0
","03
","-
","1
","3
","2
","16
","-
","1
","03
","2
","1
","6
","06
","
","
","
","
","
","00
","
",7184,0,"00528
","13
"
"0615
","8
","13A133
","28
","40249
","4
","1
","0
","04
","-
","1
","3
","1
","14
","-
","1
","02
","6
","1
","6
","06
","
","
","
","
","
","00
","
",7184,0,"00528
","13
"
"0615
","1
","11B142
","28
","40252
","2
","1
","0
","03
","-
","1
","3
","1
","19
","-
","1
","07
","1
","1
","6
","06
","
","
","
","
","
","00
","
",7359,0,"00529
","11
"
"0615
","1
","11B142
","28
","40252
","2
","1
","0
","01
","-
","1
","1
","1
","44
","-
","1
","04
","3
","2
","5
","01
","5
","5
","3
","2
","999999
","00
","1
",7359,18956,"00529
","11
"
"0615
","1
","11B142
","28
","40252
","2
","1
","0
","05
","-
","1
","3
","1
","11
","-
","1
","02
","5
","1
","
","
","
","
","
","
","
","00
","
",7359,0,"00529
","11
"
"0615
","1
","11B142
","28
","40252
","2
","1
","0
","02
","-
","1
","2
","2
","43
","-
","1
","07
","5
","2
","5
","01
","3
","5
","3
","2
","999999
","00
","
",7359,0,"00529
","11
"
"0615
","1
","11B142
","28
","40252
","2
","1
","0
","04
","-
","1
","3
","1
","17
","-
","1
","04
","2
","1
","6
","06
","
","
","
","
","
","00
","
",7359,0,"00529
","11
"
"0615
","1
","11B142
","28
","40252
","4
","1
","0
","01
","-
","1
","1
","2
","63
","-
","1
","06
","3
","2
","4
","01
","1
","5
","3
","1
","000600
","00
","1
",7359,18956,"00529
","11
"
"0615
","1
","12B142
","28
","40253
","2
","1
","0
","01
","-
","1
","1
","1
","41
","-
","1
","07
","4
","2
","5
","01
","3
","5
","4
","4
","999999
","00
","1
",7820,19464,"00530
","12
"
"0615
","1
","12B142
","28
","40253
","1
","1
","0
","03
","-
","1
","3
","1
","45
","-
","1
","06
","3
","2
","6
","01
","5
","5
","3
","3
","003400
","00
","1
",7820,19464,"00530
","12
"
"0615
","1
","12B142
","28
","40253
","2
","1
","0
","02
","-
","1
","2
","2
","48
","-
","1
","07
","4
","2
","5
","01
","4
","5
","4
","3
","007000
","00
","
",7820,0,"00530
","12
"
"0615
","1
","12B142
","28
","40253
","2
","1
","0
","03
","-
","1
","3
","2
","15
","-
","1
","03
","2
","1
","5
","06
","
","
","
","
","
","00
","
",7820,0,"00530
","12
"
"0615
","1
","12B142
","28
","40253
","1
","1
","0
","01
","-
","1
","1
","2
","65
","-
","1
","02
","6
","2
","5
","07
","
","
","
","
","
","00
","
",7820,0,"00530
","12
"
"0615
","1
","12B142
","28
","40253
","1
","1
","0
","04
","-
","1
","5
","2
","15
","-
","1
","03
","2
","1
","6
","06
","
","
","
","
","
","00
","
",7820,0,"00530
","12
"
"0615
","1
","12B142
","28
","40253
","1
","1
","0
","02
","-
","1
","2
","1
","69
","-
","1
","02
","6
","2
","5
","08
","
","
","
","
","
","00
","
",7820,0,"00530
","12
"
"0615
","8
","12A133
","28
","40254
","2
","1
","1
","03
","-
","1
","5
","1
","22
","-
","1
","07
","5
","1
","6
","06
","
","
","
","
","
","00
","
",8153,0,"00531
","12
"
"0615
","8
","12A133
","28
","40254
","4
","1
","0
","03
","-
","1
","3
","2
","22
","-
","1
","07
","4
","1
","6
","06
","
","
","
","
","
","00
","
",8153,0,"00531
","12
"
"0615
","8
","12A133
","28
","40254
","4
","1
","0
","02
","-
","1
","2
","2
","46
","-
","1
","06
","3
","2
","5
","01
","7
","2
","3
","2
","007000
","00
","1
",8153,20293,"00531
","12
"
"0615
","8
","12A133
","28
","40254
","4
","1
","0
","01
","-
","1
","1
","1
","44
","-
","1
","06
","3
","2
","5
","01
","5
","5
","2
","1
","003000
","00
","
",8153,0,"00531
","12
"
"0615
","8
","12A133
","28
","40254
","4
","1
","0
","04
","-
","1
","3
","2
","21
","-
","1
","07
","3
","1
","6
","06
","
","
","
","
","
","00
","
",8153,0,"00531
","12
"
"0615
","2
","12A133
","28
","40254
","1
","1
","0
","03
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",8153,0,"00531
","12
"
"0615
","8
","12A133
","28
","40254
","2
","1
","1
","02
","-
","1
","3
","2
","45
","-
","1
","07
","5
","2
","6
","01
","2
","5
","3
","2
","999999
","00
","1
",8153,20293,"00531
","12
"
"0615
","8
","12A133
","28
","40254
","1
","1
","0
","05
","-
","1
","7
","2
","10
","-
","1
","02
","4
","1
","
","
","
","
","
","
","
","00
","
",8153,0,"00531
","12
"
"0615
","8
","12A133
","28
","40254
","1
","1
","0
","04
","-
","1
","7
","2
","13
","-
","1
","02
","5
","1
","6
","06
","
","
","
","
","
","00
","
",8153,0,"00531
","12
"
"0615
","8
","12A133
","28
","40254
","1
","1
","0
","02
","-
","1
","7
","1
","33
","-
","2
","04
","3
","2
","6
","01
","5
","5
","2
","1
","001500
","00
","1
",8153,20293,"00531
","12
"
"0615
","8
","12A133
","28
","40254
","1
","1
","0
","01
","-
","1
","1
","1
","27
","-
","1
","07
","6
","2
","6
","01
","7
","2
","3
","2
","003000
","00
","
",8153,0,"00531
","12
"
"0615
","8
","12A133
","28
","40254
","2
","1
","1
","01
","-
","1
","1
","2
","70
","-
","1
","00
","
","2
","4
","07
","
","
","
","
","
","00
","
",8153,0,"00531
","12
"
"0615
","5
","11A136
","28
","40255
","2
","1
","1
","01
","-
","1
","1
","1
","25
","-
","1
","02
","6
","2
","6
","01
","5
","5
","3
","1
","001100
","00
","1
",4119,10610,"00532
","11
"
"0615
","5
","11A136
","28
","40255
","1
","1
","0
","01
","-
","1
","1
","1
","27
","-
","1
","04
","3
","2
","5
","01
","4
","2
","5
","2
","001400
","00
","1
",4119,10610,"00532
","11
"
"0615
","5
","11A136
","28
","40255
","2
","1
","1
","02
","-
","1
","6
","2
","22
","-
","1
","03
","3
","2
","6
","01
","5
","5
","3
","1
","001200
","00
","
",4119,0,"00532
","11
"
"0615
","5
","11A136
","28
","40255
","1
","1
","0
","03
","-
","1
","3
","2
","04
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",4119,0,"00532
","11
"
"0615
","5
","11A136
","28
","40255
","1
","1
","0
","02
","-
","1
","2
","2
","31
","-
","1
","06
","3
","2
","5
","07
","
","
","
","
","
","00
","
",4119,0,"00532
","11
"
"0615
","5
","11A136
","28
","40255
","1
","1
","0
","04
","-
","1
","3
","2
","02
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",4119,0,"00532
","11
"
"0615
","5
","12A136
","28
","40257
","4
","1
","0
","01
","-
","1
","1
","2
","51
","-
","1
","02
","5
","2
","6
","07
","
","
","
","
","
","00
","1
",6761,16828,"00533
","12
"
"0615
","5
","12A136
","28
","40257
","4
","1
","0
","02
","-
","1
","9
","2
","82
","-
","1
","06
","3
","2
","6
","08
","
","
","
","
","
","00
","
",6761,0,"00533
","12
"
"0615
","5
","12A136
","28
","40257
","3
","1
","0
","01
","-
","1
","1
","2
","63
","-
","1
","08
","3
","2
","6
","01
","1
","5
","3
","2
","002500
","00
","1
",6761,16828,"00533
","12
"
"0615
","4
","12A147
","28
","40276
","3
","1
","0
","02
","-
","1
","2
","2
","29
","-
","1
","03
","3
","2
","5
","07
","
","
","
","
","
","00
","1
",6431,16007,"00534
","12
"
"0615
","4
","12A147
","28
","40276
","2
","1
","0
","01
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6431,0,"00534
","12
"
"0615
","4
","12A147
","28
","40276
","3
","1
","0
","03
","-
","1
","3
","2
","00
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6431,0,"00534
","12
"
"0615
","4
","12A147
","28
","40276
","2
","1
","0
","02
","-
","1
","2
","2
","39
","-
","1
","03
","3
","2
","1
","07
","
","
","
","
","
","00
","1
",6431,16007,"00534
","12
"
"0615
","4
","12A147
","28
","40276
","1
","1
","0
","02
","-
","1
","2
","2
","64
","-
","1
","02
","2
","2
","5
","02
","4
","4
","6
","5
","
","00
","
",6431,0,"00534
","12
"
"0615
","4
","12A147
","28
","40276
","1
","1
","0
","01
","-
","1
","1
","1
","68
","-
","1
","00
","
","2
","5
","01
","4
","4
","2
","1
","000500
","00
","1
",6431,16007,"00534
","12
"
"0615
","4
","12A147
","28
","40276
","3
","1
","0
","01
","-
","1
","1
","1
","25
","-
","1
","03
","3
","2
","5
","01
","4
","4
","3
","2
","001300
","00
","
",6431,0,"00534
","12
"
"0615
","4
","12A147
","28
","40276
","4
","1
","1
","03
","-
","1
","3
","1
","38
","-
","1
","02
","4
","2
","6
","09
","
","
","
","
","
","00
","1
",6431,16007,"00534
","12
"
"0615
","4
","12A147
","28
","40276
","4
","1
","1
","02
","-
","1
","2
","2
","62
","-
","2
","00
","
","2
","5
","07
","
","
","
","
","
","00
","
",6431,0,"00534
","12
"
"0615
","4
","12A147
","28
","40276
","4
","1
","1
","01
","-
","1
","1
","1
","63
","-
","1
","02
","2
","2
","5
","01
","5
","5
","3
","1
","000800
